img_id,lng,lat,city_id,city_name,country,continent,heading,pano_id,date,img_name_0,img_name_1,img_name_2
90385,116.4327895267884,39.92171786808029,9,beijing,china,asia,5,QDbYei9C4ZwAAAGuxVHRTQ,2014-03,90385_005.jpg,90385_125.jpg,90385_245.jpg
90386,116.3972791558318,39.91293236297528,9,beijing,china,asia,67,nCh3eJRridgAAAREq-bR1A,2019-10,90386_067.jpg,90386_187.jpg,90386_307.jpg
90387,116.4590224392869,39.98299095594052,9,beijing,china,asia,188,-U_hJjCiV9xoVSbmUW9T6g,2018-05,90387_188.jpg,90387_308.jpg,90387_068.jpg
90388,116.4294392141158,39.97401655608211,9,beijing,china,asia,173,iGwFr8AwpV94PDaDjd_5Fw,2016-03,90388_173.jpg,90388_293.jpg,90388_053.jpg
90389,116.4673786822364,39.9004930238259,9,beijing,china,asia,264,udBKvolv_zIAAAQWrmm4hw,2014-05,90389_264.jpg,90389_024.jpg,90389_144.jpg
90390,116.4327895267884,39.92171786808029,9,beijing,china,asia,117,QDbYei9C4ZwAAAGuxVHRTQ,2014-03,90390_117.jpg,90390_237.jpg,90390_357.jpg
90391,116.4338054732997,39.92020702069237,9,beijing,china,asia,91,TAmQcjQPZDsAAAGuxVHRRA,2014-03,90391_091.jpg,90391_211.jpg,90391_331.jpg
90392,116.3978176227228,39.91295408324729,9,beijing,china,asia,339,AAsGc4mdTmkAAAREq-bRyw,2019-10,90392_339.jpg,90392_099.jpg,90392_219.jpg
90393,116.4298653439992,39.97418556085675,9,beijing,china,asia,143,3imj_Qwj4HvcZBnuxfTaXA,2016-03,90393_143.jpg,90393_263.jpg,90393_023.jpg
90394,116.4595974902646,39.98255463974576,9,beijing,china,asia,97,cC9ywdFl9q74DoaZPkBqcA,2018-04,90394_097.jpg,90394_217.jpg,90394_337.jpg
90395,116.4941558898342,39.98404564120393,9,beijing,china,asia,347,UbnB6123Gmrf07C_aBqxDg,2013-07,90395_347.jpg,90395_107.jpg,90395_227.jpg
90396,116.3180392109265,39.94877121614655,9,beijing,china,asia,29,QP69-J3RJSkt8qLcMULO8w,2014-10,90396_029.jpg,90396_149.jpg,90396_269.jpg
90397,116.3180392109265,39.94877121614655,9,beijing,china,asia,238,QP69-J3RJSkt8qLcMULO8w,2014-10,90397_238.jpg,90397_358.jpg,90397_118.jpg
90398,116.4298242339347,39.97437732429943,9,beijing,china,asia,107,-s5KGHj0vTD83Br92nxwfQ,2016-03,90398_107.jpg,90398_227.jpg,90398_347.jpg
90399,116.4678597610762,39.9006034259836,9,beijing,china,asia,316,4glzDX3XQE4AAAQWrKJe2A,2014-05,90399_316.jpg,90399_076.jpg,90399_196.jpg
30000,-99.07107356081653,19.39301628009292,3,mexico_city,mexico,north_america,293,IUhIEJ-GkmL7OR_zCWw3UQ,2020-03,30000_293.jpg,30000_053.jpg,30000_173.jpg
30001,-99.06574358891993,19.38392125861265,3,mexico_city,mexico,north_america,205,-bOctDU5tK_NlCRiZ9ErKw,2019-05,30001_205.jpg,30001_325.jpg,30001_085.jpg
30002,-99.12642772385699,19.50728642273607,3,mexico_city,mexico,north_america,261,o-fFLF8L1jG-4o2TJ45u6g,2019-03,30002_261.jpg,30002_021.jpg,30002_141.jpg
30003,-99.23176659586287,19.47861453734257,3,mexico_city,mexico,north_america,81,IflvmrQy2QFraHwVlmWChg,2019-10,30003_081.jpg,30003_201.jpg,30003_321.jpg
30004,-99.16347180072498,19.50908583916073,3,mexico_city,mexico,north_america,179,UCtHfQvZIYWMZCGimKEhXA,2019-03,30004_179.jpg,30004_299.jpg,30004_059.jpg
30005,-99.22562225295226,19.33669643030975,3,mexico_city,mexico,north_america,63,t1QXxf7vv79zmu3nZ4Bizw,2019-07,30005_063.jpg,30005_183.jpg,30005_303.jpg
30006,-99.2149678919718,19.38734268696303,3,mexico_city,mexico,north_america,273,Gzm--u_CRd3hBuPogOiOpg,2019-05,30006_273.jpg,30006_033.jpg,30006_153.jpg
30007,-99.04257805789425,19.4363650086164,3,mexico_city,mexico,north_america,220,Al5b7Dll5O9U27bGKLYZSQ,2018-11,30007_220.jpg,30007_340.jpg,30007_100.jpg
30008,-99.06528483871269,19.39090020735708,3,mexico_city,mexico,north_america,312,NJ_GVAEOH4plrEr3W0hZdQ,2019-01,30008_312.jpg,30008_072.jpg,30008_192.jpg
30009,-99.17481950963834,19.5125532441089,3,mexico_city,mexico,north_america,206,owCV7LuvJHOJ3kJMRd4Iqg,2019-03,30009_206.jpg,30009_326.jpg,30009_086.jpg
30010,-99.11527046895655,19.38151481756933,3,mexico_city,mexico,north_america,72,HBK9u4swIY4URDyTIxHFEQ,2014-02,30010_072.jpg,30010_192.jpg,30010_312.jpg
30011,-99.09642722191063,19.47015000885345,3,mexico_city,mexico,north_america,174,6NvzT44YC3dSq2TuxIWxWA,2019-04,30011_174.jpg,30011_294.jpg,30011_054.jpg
30012,-99.16672031807047,19.44355694647215,3,mexico_city,mexico,north_america,310,SefhuwKloXWuozaFMCXw7g,2019-08,30012_310.jpg,30012_070.jpg,30012_190.jpg
30013,-99.22633324531994,19.34822060814869,3,mexico_city,mexico,north_america,90,YBCfNN4QFP-RNlvfMIoAcw,2019-01,30013_090.jpg,30013_210.jpg,30013_330.jpg
30014,-99.2294916944507,19.51436312126051,3,mexico_city,mexico,north_america,238,3BCoei1RKdVZbrJipb0FBQ,2020-03,30014_238.jpg,30014_358.jpg,30014_118.jpg
30015,-99.04729969705548,19.49002412714873,3,mexico_city,mexico,north_america,336,DNb9T2jAPjfHwZYnbxrZKw,2020-03,30015_336.jpg,30015_096.jpg,30015_216.jpg
30016,-99.20783377109345,19.52045964728497,3,mexico_city,mexico,north_america,354,1jtCFUz-013WBMuywu2Gjg,2019-09,30016_354.jpg,30016_114.jpg,30016_234.jpg
30017,-99.2245569009509,19.51822726960733,3,mexico_city,mexico,north_america,16,LgxX1WjjmxSVHqFvgxWCCQ,2019-09,30017_016.jpg,30017_136.jpg,30017_256.jpg
30018,-99.23320402950652,19.39462471648577,3,mexico_city,mexico,north_america,110,OR9DGUAsHQVVe9jgOuJghw,2020-03,30018_110.jpg,30018_230.jpg,30018_350.jpg
30019,-99.1919005484707,19.36751475205497,3,mexico_city,mexico,north_america,28,-LCvsAbiblIOanuz6vGrYw,2020-03,30019_028.jpg,30019_148.jpg,30019_268.jpg
30020,-99.15333842594907,19.48911432578894,3,mexico_city,mexico,north_america,56,F98GfgFxkNjSIjWPxb5xFQ,2019-09,30020_056.jpg,30020_176.jpg,30020_296.jpg
30021,-99.13595311159324,19.36157206284727,3,mexico_city,mexico,north_america,133,-kNgxA_uF3kQQEt1ilnMkQ,2019-06,30021_133.jpg,30021_253.jpg,30021_013.jpg
30022,-99.12830024234026,19.40268257735146,3,mexico_city,mexico,north_america,130,hTemiapXVlvD-mCVmhpGdg,2019-03,30022_130.jpg,30022_250.jpg,30022_010.jpg
30023,-99.0913316,19.3456188,3,mexico_city,mexico,north_america,296,jBZ5tkNlQnnYpnQ36Hq3Tw,2008-09,30023_296.jpg,30023_056.jpg,30023_176.jpg
30024,-99.08518288391558,19.45091747403464,3,mexico_city,mexico,north_america,263,NJ85mYVdbX_HE_4x_xp0ZA,2019-07,30024_263.jpg,30024_023.jpg,30024_143.jpg
30025,-99.12335444174336,19.4386180734395,3,mexico_city,mexico,north_america,6,60TfXyu2slMYQ_U0rMNcTg,2019-04,30025_006.jpg,30025_126.jpg,30025_246.jpg
30026,-99.12487657640081,19.41238320624701,3,mexico_city,mexico,north_america,354,BEvN69M9yBeRV3iqG8paDQ,2019-04,30026_354.jpg,30026_114.jpg,30026_234.jpg
30027,-99.09830641922856,19.41218274434475,3,mexico_city,mexico,north_america,246,gQXpFNLHstj9Rp-_bqE46Q,2019-08,30027_246.jpg,30027_006.jpg,30027_126.jpg
30028,-99.1367355294323,19.41634238343118,3,mexico_city,mexico,north_america,217,M5So1VAexHkFQdDHzSxD8Q,2019-04,30028_217.jpg,30028_337.jpg,30028_097.jpg
30029,-99.06916904755161,19.51956437543576,3,mexico_city,mexico,north_america,347,Km1CZf5FQYRKnxnnIBk1hg,2020-02,30029_347.jpg,30029_107.jpg,30029_227.jpg
30030,-99.1677507,19.5050826,3,mexico_city,mexico,north_america,159,OgaFFyYSOfgv5-TiZD3A6w,2019-03,30030_159.jpg,30030_279.jpg,30030_039.jpg
30031,-99.1359301652008,19.36111113767488,3,mexico_city,mexico,north_america,43,8YR4Ks163nepZqA4h2tkkQ,2020-03,30031_043.jpg,30031_163.jpg,30031_283.jpg
30032,-99.1357036,19.5314982,3,mexico_city,mexico,north_america,158,u-JPKt2AuODTEsom-VLMGw,2019-01,30032_158.jpg,30032_278.jpg,30032_038.jpg
30033,-99.1239626,19.4450333,3,mexico_city,mexico,north_america,151,3tLqc5gLK4gcI3F9NqPBhA,2019-03,30033_151.jpg,30033_271.jpg,30033_031.jpg
30034,-99.0779876,19.3487939,3,mexico_city,mexico,north_america,301,stZ0Ni54IppJEl_HRRN0aA,2020-03,30034_301.jpg,30034_061.jpg,30034_181.jpg
30035,-99.16659547019393,19.45174475135128,3,mexico_city,mexico,north_america,154,-xx7R7q4H8wVZMumuRAG-w,2019-06,30035_154.jpg,30035_274.jpg,30035_034.jpg
30036,-99.17492298389122,19.46435952190212,3,mexico_city,mexico,north_america,0,Nac_SsdhyPQJnM5Vkd6frw,2019-04,30036_000.jpg,30036_120.jpg,30036_240.jpg
30037,-99.07593738468663,19.37824176437985,3,mexico_city,mexico,north_america,76,IXTNWYWZ9BNI4UgZSy09Vw,2020-03,30037_076.jpg,30037_196.jpg,30037_316.jpg
30038,-99.16990275758506,19.3828458334602,3,mexico_city,mexico,north_america,78,dolRT3VeC5dc8tsfJXzTKw,2019-07,30038_078.jpg,30038_198.jpg,30038_318.jpg
30039,-99.10389299936237,19.35421071677445,3,mexico_city,mexico,north_america,8,QOREsFayC8pONkFq1BzmCQ,2019-08,30039_008.jpg,30039_128.jpg,30039_248.jpg
30040,-99.07833578879496,19.52912773236266,3,mexico_city,mexico,north_america,230,a_iQk3ZzZLZEp5x3JOdeaQ,2020-02,30040_230.jpg,30040_350.jpg,30040_110.jpg
30041,-99.09350588627389,19.42668870532215,3,mexico_city,mexico,north_america,281,HrYz-DTfk0vFQkesFYRM_Q,2019-08,30041_281.jpg,30041_041.jpg,30041_161.jpg
30042,-99.04852913939769,19.51343341238585,3,mexico_city,mexico,north_america,43,HFvdk-rXZROw8T532-QDpQ,2018-10,30042_043.jpg,30042_163.jpg,30042_283.jpg
30043,-99.12356026570583,19.52628490881411,3,mexico_city,mexico,north_america,345,l6fL0WO_kIoIpkNhdP_0sg,2019-02,30043_345.jpg,30043_105.jpg,30043_225.jpg
30044,-99.098063,19.4173054,3,mexico_city,mexico,north_america,206,vwG48-5-ivYarYp1Llvdrw,2020-02,30044_206.jpg,30044_326.jpg,30044_086.jpg
30045,-99.2293971,19.4608296,3,mexico_city,mexico,north_america,122,E_GSzp7jFVRZkiii--pedg,2019-04,30045_122.jpg,30045_242.jpg,30045_002.jpg
30046,-99.11899791842475,19.35771434465196,3,mexico_city,mexico,north_america,207,iNWTCp4XWZfYhB-Sv-n5Qg,2019-02,30046_207.jpg,30046_327.jpg,30046_087.jpg
30047,-99.0932903556251,19.42272438807034,3,mexico_city,mexico,north_america,292,-ObbXXOznQ41FUW4eSwWqg,2019-08,30047_292.jpg,30047_052.jpg,30047_172.jpg
30048,-99.22875690187826,19.47399042848085,3,mexico_city,mexico,north_america,202,vrZIwDfOXjst72wBZ56_gg,2020-03,30048_202.jpg,30048_322.jpg,30048_082.jpg
30049,-99.20406666957376,19.45736364547443,3,mexico_city,mexico,north_america,224,5_VrOGTLylOh19sqxRw9fA,2019-08,30049_224.jpg,30049_344.jpg,30049_104.jpg
30050,-99.19314898342208,19.37621160801005,3,mexico_city,mexico,north_america,19,inCtB5ShYed3zKg8hZkckw,2020-03,30050_019.jpg,30050_139.jpg,30050_259.jpg
30051,-99.09654384317808,19.47139602495145,3,mexico_city,mexico,north_america,244,8P1bb69v9qjLMBX-5tjXzQ,2019-08,30051_244.jpg,30051_004.jpg,30051_124.jpg
30052,-99.2241507,19.5231904,3,mexico_city,mexico,north_america,30,kT6dggdHc48EkmfWqQQcEw,2009-09,30052_030.jpg,30052_150.jpg,30052_270.jpg
30053,-99.0843738672193,19.44393746318606,3,mexico_city,mexico,north_america,194,xkGeSyuk1P-U1-u71q2pWg,2019-07,30053_194.jpg,30053_314.jpg,30053_074.jpg
30054,-99.06630938892488,19.4616434632788,3,mexico_city,mexico,north_america,238,omdhkWKtHETRqhFohMnQQg,2010-04,30054_238.jpg,30054_358.jpg,30054_118.jpg
30055,-99.08786530671544,19.50813527741885,3,mexico_city,mexico,north_america,233,MTXQemznmZbw5ZD3EMVG2Q,2020-03,30055_233.jpg,30055_353.jpg,30055_113.jpg
30056,-99.1983203813318,19.4615688105481,3,mexico_city,mexico,north_america,355,PMwZHWRtbNoiVBc_l50hwg,2019-07,30056_355.jpg,30056_115.jpg,30056_235.jpg
30057,-99.1327577436932,19.36109410133075,3,mexico_city,mexico,north_america,165,X5JakvHpS4y27T0Da3_oPA,2020-03,30057_165.jpg,30057_285.jpg,30057_045.jpg
30058,-99.14182292251485,19.3513154058393,3,mexico_city,mexico,north_america,120,4u0npvbPTS10gknen81pWg,2020-02,30058_120.jpg,30058_240.jpg,30058_000.jpg
30059,-99.09246822687354,19.42723791726897,3,mexico_city,mexico,north_america,201,FDJL0vLhkpNMvZmFFBaIyA,2019-08,30059_201.jpg,30059_321.jpg,30059_081.jpg
30060,-99.12448557553262,19.38435415108499,3,mexico_city,mexico,north_america,177,YQU48v7Md9YVcDEFuM-eiA,2019-07,30060_177.jpg,30060_297.jpg,30060_057.jpg
30061,-99.05930670816898,19.51723592891103,3,mexico_city,mexico,north_america,331,V0ePWvL_hUWGUCa8CmNVOw,2018-10,30061_331.jpg,30061_091.jpg,30061_211.jpg
30062,-99.05973831090282,19.5097873500512,3,mexico_city,mexico,north_america,109,WLSzUkAxGDkveS_bz43X3w,2019-06,30062_109.jpg,30062_229.jpg,30062_349.jpg
30063,-99.1225040142338,19.4830140107521,3,mexico_city,mexico,north_america,150,W6N6KMlZpfBUsMY4XoeX3Q,2020-03,30063_150.jpg,30063_270.jpg,30063_030.jpg
30064,-99.16217144927217,19.3669021276899,3,mexico_city,mexico,north_america,245,hb-dkwkbGWCixi-9OdY5Tw,2019-05,30064_245.jpg,30064_005.jpg,30064_125.jpg
30065,-99.22233646782406,19.34300507219368,3,mexico_city,mexico,north_america,17,PgpXgiqccWdzP15a-qfyVw,2019-05,30065_017.jpg,30065_137.jpg,30065_257.jpg
30066,-99.14342786098094,19.48437445451395,3,mexico_city,mexico,north_america,24,BAaOLrhA6hzUK5h8TW9GOA,2019-03,30066_024.jpg,30066_144.jpg,30066_264.jpg
30067,-99.04141917070768,19.36102785931188,3,mexico_city,mexico,north_america,306,DGba0EiC9uJhkntCe8Dnxw,2019-08,30067_306.jpg,30067_066.jpg,30067_186.jpg
30068,-99.16045679711783,19.38155367396789,3,mexico_city,mexico,north_america,339,TOaK8Vs5QKqiUR9_56JiLw,2020-03,30068_339.jpg,30068_099.jpg,30068_219.jpg
30069,-99.089832690775,19.45688052465344,3,mexico_city,mexico,north_america,156,goiTuQDepmXGPAzge9-u6w,2016-02,30069_156.jpg,30069_276.jpg,30069_036.jpg
30070,-99.12469821744122,19.33714661516086,3,mexico_city,mexico,north_america,279,kdWA2z5rsF6hhbySoFvB2g,2019-03,30070_279.jpg,30070_039.jpg,30070_159.jpg
30071,-99.05890709529072,19.43623776867515,3,mexico_city,mexico,north_america,118,nTLXFeTvXhsLtdUrADr60A,2020-03,30071_118.jpg,30071_238.jpg,30071_358.jpg
30072,-99.06110824351569,19.41622068818432,3,mexico_city,mexico,north_america,195,-hBaZJZAIz5RnX445ZpnOw,2019-08,30072_195.jpg,30072_315.jpg,30072_075.jpg
30073,-99.19217513075643,19.36288695042562,3,mexico_city,mexico,north_america,327,2k4jusYab1VBFh0fU0vVcA,2020-03,30073_327.jpg,30073_087.jpg,30073_207.jpg
30074,-99.18546770090501,19.48844450521394,3,mexico_city,mexico,north_america,19,EV5exZaNGgUEarERnfORZA,2019-07,30074_019.jpg,30074_139.jpg,30074_259.jpg
30075,-99.059801571374,19.33690378502851,3,mexico_city,mexico,north_america,365,qzEbYPIbXRCMEqLw6gXIww,2019-08,30075_365.jpg,30075_125.jpg,30075_245.jpg
30076,-99.17050362757197,19.37724295950412,3,mexico_city,mexico,north_america,317,Y_RMQGrsZnmSJBpalzALDA,2019-02,30076_317.jpg,30076_077.jpg,30076_197.jpg
30077,-99.0904937,19.3940831,3,mexico_city,mexico,north_america,315,ckODsp3a0wX8WNwETwZzNg,2019-08,30077_315.jpg,30077_075.jpg,30077_195.jpg
30078,-99.11797117964278,19.47707514281363,3,mexico_city,mexico,north_america,228,xHQFGJCRF9-tNIns_e-XnA,2019-05,30078_228.jpg,30078_348.jpg,30078_108.jpg
30079,-99.0706183199782,19.3894179511482,3,mexico_city,mexico,north_america,142,bsrKadvNuV8f8jt1VAtJcA,2019-05,30079_142.jpg,30079_262.jpg,30079_022.jpg
30080,-99.21541022096872,19.37665846760084,3,mexico_city,mexico,north_america,121,vIgY3QJuHswjTesBBS8LiA,2019-05,30080_121.jpg,30080_241.jpg,30080_001.jpg
30081,-99.15689269012738,19.46809153766688,3,mexico_city,mexico,north_america,73,mRcNkSO9Tczz-hwkyPMqRg,2019-04,30081_073.jpg,30081_193.jpg,30081_313.jpg
30082,-99.1554002,19.438458,3,mexico_city,mexico,north_america,310,ovpmkDWQ2kPh44Ck9ADVIg,2019-06,30082_310.jpg,30082_070.jpg,30082_190.jpg
30083,-99.063252,19.3667727,3,mexico_city,mexico,north_america,147,mx-RHE6_IVrqgcv7fXwaDQ,2019-02,30083_147.jpg,30083_267.jpg,30083_027.jpg
30084,-99.12952004673014,19.37624957385069,3,mexico_city,mexico,north_america,97,ale9oJ4dEtlAeiSuXwg1qw,2019-07,30084_097.jpg,30084_217.jpg,30084_337.jpg
30085,-99.12511399790968,19.5188308999085,3,mexico_city,mexico,north_america,7,amP9TJYaQhYZgixZ92K4_Q,2020-03,30085_007.jpg,30085_127.jpg,30085_247.jpg
30086,-99.15149232613757,19.42395697235276,3,mexico_city,mexico,north_america,227,k_FaLJ87_TqUHzsjnttF-Q,2019-04,30086_227.jpg,30086_347.jpg,30086_107.jpg
30087,-99.0830918623841,19.4205433138706,3,mexico_city,mexico,north_america,289,u3BIdYRb-SkBYcPkXy1QWg,2019-09,30087_289.jpg,30087_049.jpg,30087_169.jpg
30088,-99.10914148931131,19.38106187585689,3,mexico_city,mexico,north_america,13,pcuXcQg2c3UvCgP5IrnulQ,2019-08,30088_013.jpg,30088_133.jpg,30088_253.jpg
30089,-99.2215809,19.5083526,3,mexico_city,mexico,north_america,348,OW7-a33ZQtvic2T_-pl_kg,2019-09,30089_348.jpg,30089_108.jpg,30089_228.jpg
30090,-99.1874841,19.3727498,3,mexico_city,mexico,north_america,193,lJX-ZBb0pmUOtrrd8rkEkQ,2019-07,30090_193.jpg,30090_313.jpg,30090_073.jpg
30091,-99.11931335018063,19.49511296218625,3,mexico_city,mexico,north_america,249,mb5mK7Hxe_8ba1VWFLvrjw,2020-03,30091_249.jpg,30091_009.jpg,30091_129.jpg
30092,-99.08992445251172,19.42578780688999,3,mexico_city,mexico,north_america,51,zBBSwIXvGxy2ubby5HOBJg,2020-03,30092_051.jpg,30092_171.jpg,30092_291.jpg
30093,-99.03587995545283,19.37724329710309,3,mexico_city,mexico,north_america,316,EXcyYVZdeDGiHCie5drDYw,2019-04,30093_316.jpg,30093_076.jpg,30093_196.jpg
30094,-99.14072735683038,19.46771154378638,3,mexico_city,mexico,north_america,298,WNWoK_YY-8cI1Ve11ENJIQ,2019-10,30094_298.jpg,30094_058.jpg,30094_178.jpg
30095,-99.13582167537548,19.43539780723721,3,mexico_city,mexico,north_america,298,5X7iDrviGpjbUPFRryVFig,2019-04,30095_298.jpg,30095_058.jpg,30095_178.jpg
30096,-99.09464811151125,19.46334940467824,3,mexico_city,mexico,north_america,98,dzkjJ8VyWVx-EvKQPa1q4A,2020-03,30096_098.jpg,30096_218.jpg,30096_338.jpg
30097,-99.0393278611065,19.4014583375503,3,mexico_city,mexico,north_america,319,52orjvzMHUXAAqrO2cPaQg,2019-04,30097_319.jpg,30097_079.jpg,30097_199.jpg
30098,-99.16002429156373,19.39075035335328,3,mexico_city,mexico,north_america,235,ONLuHmtdsmcGC_LeKd1eRw,2019-07,30098_235.jpg,30098_355.jpg,30098_115.jpg
30099,-99.19110538595069,19.40654927990602,3,mexico_city,mexico,north_america,71,f9K_3knWYXFmcnNOS4rG-Q,2019-07,30099_071.jpg,30099_191.jpg,30099_311.jpg
30100,-99.1321629115695,19.5231022236447,3,mexico_city,mexico,north_america,1,-Wq3jQetmCgnTbiicQ0Uyg,2019-02,30100_001.jpg,30100_121.jpg,30100_241.jpg
30101,-99.0747633,19.3598094,3,mexico_city,mexico,north_america,270,o0U-EvU5a7zZcMHxSzDYQA,2009-08,30101_270.jpg,30101_030.jpg,30101_150.jpg
30102,-99.1190807476348,19.53017253357325,3,mexico_city,mexico,north_america,135,8Q_dUdwa_6P73qJSMvaGNQ,2019-06,30102_135.jpg,30102_255.jpg,30102_015.jpg
30103,-99.10716067408325,19.49224678645297,3,mexico_city,mexico,north_america,98,j6p36lp-QertTKsGY1tfZg,2019-05,30103_098.jpg,30103_218.jpg,30103_338.jpg
30104,-99.12595578773411,19.34145811492112,3,mexico_city,mexico,north_america,173,cBovXP9b8b5nE5Vn2bmnwg,2020-03,30104_173.jpg,30104_293.jpg,30104_053.jpg
30105,-99.15799154103483,19.47598200399183,3,mexico_city,mexico,north_america,166,-5Ofl1t4vuIddUWJYNXF4A,2019-03,30105_166.jpg,30105_286.jpg,30105_046.jpg
30106,-99.19049911118456,19.47057558470141,3,mexico_city,mexico,north_america,200,soJ5nk4ROS3VVIq2G073TA,2019-10,30106_200.jpg,30106_320.jpg,30106_080.jpg
30107,-99.1848074,19.384481,3,mexico_city,mexico,north_america,218,4zwpjtwxVJyFhtifAi6kdg,2019-07,30107_218.jpg,30107_338.jpg,30107_098.jpg
30108,-99.2025211,19.458497,3,mexico_city,mexico,north_america,125,yh_qdNT4UDmdyDjfo4NtRw,2019-07,30108_125.jpg,30108_245.jpg,30108_005.jpg
30109,-99.04695738666285,19.49259476559179,3,mexico_city,mexico,north_america,231,Hf3bnGeg-8Bmyhi-YnDLvA,2020-02,30109_231.jpg,30109_351.jpg,30109_111.jpg
30110,-99.14280267395131,19.42374056838589,3,mexico_city,mexico,north_america,222,2xxTJf07XrKEFLYIyDj3aQ,2019-09,30110_222.jpg,30110_342.jpg,30110_102.jpg
30111,-99.2072590977403,19.40312838140318,3,mexico_city,mexico,north_america,340,7AVA3aVb2pxRJFFa96uGPg,2020-03,30111_340.jpg,30111_100.jpg,30111_220.jpg
30112,-99.2041126,19.4159768,3,mexico_city,mexico,north_america,310,j6jwiDdr6h5fyrfNE4Qr5g,2020-03,30112_310.jpg,30112_070.jpg,30112_190.jpg
30113,-99.14187092131894,19.42979024051112,3,mexico_city,mexico,north_america,330,P-BtHxuOVN3vG2D3O-fCqA,2019-04,30113_330.jpg,30113_090.jpg,30113_210.jpg
30114,-99.06941997658768,19.3854317685605,3,mexico_city,mexico,north_america,200,GlbTdTc6TmQX4qG8GdnPzw,2019-05,30114_200.jpg,30114_320.jpg,30114_080.jpg
30115,-99.13107666367691,19.45382007235435,3,mexico_city,mexico,north_america,204,nEFNcFu0ogLe6lbVBYGUYQ,2019-05,30115_204.jpg,30115_324.jpg,30115_084.jpg
30116,-99.1613192700072,19.41885156667706,3,mexico_city,mexico,north_america,364,HuXyfNyYLp8N-_3GbZeWCA,2019-02,30116_364.jpg,30116_124.jpg,30116_244.jpg
30117,-99.03587246227589,19.47400796066782,3,mexico_city,mexico,north_america,336,OoExkdQWTUDO411tRKKScw,2008-11,30117_336.jpg,30117_096.jpg,30117_216.jpg
30118,-99.10382043431025,19.47150632783554,3,mexico_city,mexico,north_america,85,h_0YC6IpazEzktfyN7e1nA,2019-08,30118_085.jpg,30118_205.jpg,30118_325.jpg
30119,-99.20912992299307,19.42156707160638,3,mexico_city,mexico,north_america,210,pAk15Wfx2AJemGeTQoJvYA,2019-03,30119_210.jpg,30119_330.jpg,30119_090.jpg
30120,-99.11736748923855,19.34396140684911,3,mexico_city,mexico,north_america,365,oRP1G61ZlNLC6N2frTkapw,2019-02,30120_365.jpg,30120_125.jpg,30120_245.jpg
30121,-99.21021064821643,19.34305445157406,3,mexico_city,mexico,north_america,349,fpkE5TjL-cACVpfkf6OG0g,2019-04,30121_349.jpg,30121_109.jpg,30121_229.jpg
30122,-99.04140459078059,19.45880707439639,3,mexico_city,mexico,north_america,163,nV_ksEsH2HR7TseI2_DbfQ,2018-10,30122_163.jpg,30122_283.jpg,30122_043.jpg
30123,-99.09868531069236,19.39539055126987,3,mexico_city,mexico,north_america,84,YhqhTMrdiCMXIvd68sSKgQ,2020-02,30123_084.jpg,30123_204.jpg,30123_324.jpg
30124,-99.20456927477322,19.4433310503121,3,mexico_city,mexico,north_america,250,YKL_ZOC5gLYTQAm_-38TmQ,2019-07,30124_250.jpg,30124_010.jpg,30124_130.jpg
30125,-99.15832642887356,19.48400087901565,3,mexico_city,mexico,north_america,46,q9QnGmL0SgjNzckP95oNQQ,2019-06,30125_046.jpg,30125_166.jpg,30125_286.jpg
30126,-99.18044167113973,19.34757617591688,3,mexico_city,mexico,north_america,303,tFL5hJDqg1JvJr5j0rUvDA,2019-07,30126_303.jpg,30126_063.jpg,30126_183.jpg
30127,-99.10955582499086,19.43499843216009,3,mexico_city,mexico,north_america,156,hV2aWU7o6jJJ4sJRGLox1A,2019-07,30127_156.jpg,30127_276.jpg,30127_036.jpg
30128,-99.16725521228403,19.34494793910381,3,mexico_city,mexico,north_america,316,kNfMTszBDC0taGIu8uq0kw,2019-09,30128_316.jpg,30128_076.jpg,30128_196.jpg
30129,-99.0748945438367,19.47270225922999,3,mexico_city,mexico,north_america,178,MVK91hU-JIOZAVRtyJ5FOA,2020-02,30129_178.jpg,30129_298.jpg,30129_058.jpg
30130,-99.11205644406706,19.34865903433956,3,mexico_city,mexico,north_america,142,rqtUP-U8jLUanSWqAAFNWA,2020-03,30130_142.jpg,30130_262.jpg,30130_022.jpg
30131,-99.18030878902843,19.49753093406274,3,mexico_city,mexico,north_america,61,wRw2JTfDRtz6EQ_FCSvsxA,2019-06,30131_061.jpg,30131_181.jpg,30131_301.jpg
30132,-99.1438082,19.3809812,3,mexico_city,mexico,north_america,68,JGjwPSZ9ezsQ-HSfipvnew,2019-06,30132_068.jpg,30132_188.jpg,30132_308.jpg
30133,-99.12165345267724,19.45488096111132,3,mexico_city,mexico,north_america,86,Z5szkXtbWLKJq1soeNECRQ,2019-07,30133_086.jpg,30133_206.jpg,30133_326.jpg
30134,-99.09705988637306,19.47000953641624,3,mexico_city,mexico,north_america,334,yeMlB87quLVpAStsmZk1Uw,2019-04,30134_334.jpg,30134_094.jpg,30134_214.jpg
30135,-99.07848640138961,19.42140612352688,3,mexico_city,mexico,north_america,119,six0mXHAlG7Be0dJdij8rw,2012-10,30135_119.jpg,30135_239.jpg,30135_359.jpg
30136,-99.1962325053049,19.4647477294964,3,mexico_city,mexico,north_america,316,8AyBqwrfdmJX36OF-PH0Ng,2019-07,30136_316.jpg,30136_076.jpg,30136_196.jpg
